anime_id,title,status,aired_string,score,scored_by,rank,popularity,members,genre
17649,Udauda Yatteru Hima wa Nee!,Finished Airing,"Apr 7, 1995 to Aug 25, 1995",6.0,18.0,12556.0,11348.0,190.0,"Action, Comedy, School, Shounen"
33600,Menghuan Xiyou,Finished Airing,"Dec 29, 2014 to Feb 6, 2015",6.56,9.0,11227.0,13479.0,77.0,"Action, Adventure, Fantasy, Historical, Magic"
4851,Lupin III: Seven Days Rhapsody,Finished Airing,"Sep 8, 2006",7.13,1192.0,3083.0,5892.0,3091.0,"Action, Adventure, Comedy, Seinen"
10627,Ski Jumping Pairs: Road to Torino 2006,Finished Airing,"Jan 28, 2006",4.89,122.0,9134.0,10677.0,268.0,"Sports, Comedy"
15211,Nazotoki-hime wa Meitantei♥,Finished Airing,"Aug 3, 2012 to Dec 27, 2013",5.43,14.0,11419.0,10531.0,291.0,"Mystery, Shoujo"
13965,Thermae Romae x LOFT Collaboration,Finished Airing,2012,6.1,112.0,7099.0,9372.0,543.0,"Comedy, Historical, Seinen"
6702,Fairy Tail,Finished Airing,"Oct 12, 2009 to Mar 30, 2013",8.08,423745.0,452.0,19.0,818652.0,"Action, Adventure, Comedy, Magic, Fantasy, Shounen"
34975,Marvel Future Avengers,Finished Airing,"Jul 22, 2017 to Jan 20, 2018",5.09,34.0,11187.0,7208.0,1699.0,"Action, Super Power, Kids"
18071,Chalk-iro no People,Finished Airing,"Oct 5, 1988",5.75,8.0,9806.0,12027.0,144.0,"Romance, Seinen"
19841,Super Seisyun Brothers,Finished Airing,"Sep 14, 2013 to Dec 14, 2013",6.93,10578.0,3827.0,2514.0,22259.0,"Comedy, Josei, Slice of Life"
5199,Seto no Hanayome Fan Disc,Finished Airing,"Sep, 2008",7.18,1708.0,2904.0,4616.0,5737.0,"Comedy, Parody, School"
22225,Momo Kyun Sword,Finished Airing,"Jul 9, 2014 to Sep 24, 2014",5.66,6457.0,8089.0,2460.0,23317.0,"Comedy, Ecchi, Fantasy"
33274,Onara Gorou,Finished Airing,"Jul 3, 2016 to Sep 24, 2016",5.62,2571.0,8161.0,4141.0,7543.0,Comedy
35138,Taikong Lixianji,Finished Airing,"Jan 16, 2010 to Feb, 2010",5.67,6.0,12329.0,12327.0,131.0,"Action, Sci-Fi, Kids, Mecha"
146,Kono Minikuku mo Utsukushii Sekai,Finished Airing,"Apr 2, 2004 to Jun 18, 2004",6.87,23159.0,4042.0,1601.0,46881.0,"Sci-Fi, Comedy, Drama, Magic, Romance, Ecchi"
21267,Go! Go! 575,Finished Airing,"Jan 10, 2014 to Jan 31, 2014",5.72,4795.0,7947.0,3880.0,8804.0,Slice of Life
36289,Daybreak Interlude,Finished Airing,"Sep 11, 2017",7.12,407.0,3114.0,8766.0,771.0,Music
9546,Shirahata no Shoujo Ryuuko,Finished Airing,"Jul 21, 1988",7.05,20.0,12097.0,11617.0,170.0,Drama
1483,Master Keaton,Finished Airing,"Oct 6, 1998 to Mar 29, 1999",7.7,2684.0,1111.0,3338.0,12673.0,"Adventure, Mystery"
1640,Angel's Feather,Finished Airing,"Apr 28, 2006 to May 26, 2006",5.58,8348.0,8228.0,2980.0,15962.0,"Sci-Fi, Supernatural, Drama, Romance, Fantasy, Shounen Ai"
35314,"Busou Shoujo Machiavellianism: Doki! ""Goken-darake"" no Ian Ryokou",Finished Airing,"Nov 25, 2017",6.9,4685.0,3901.0,2973.0,16145.0,"Action, School, Shounen"
34476,Platonic Chain: Ansatsu Jikkouchuu,Finished Airing,"Jul 25, 2005",3.6,10.0,11778.0,12128.0,140.0,"Sci-Fi, Slice of Life"
7082,Shugo Chara! Party!,Finished Airing,"Oct 3, 2009 to Mar 27, 2010",6.71,23040.0,4731.0,1561.0,48456.0,"Comedy, Magic, School, Shoujo"
35952,Devilman Memorial,Finished Airing,1999,5.97,92.0,7412.0,9179.0,608.0,"Action, Horror, Demons, Supernatural"
10521,Working'!!,Finished Airing,"Oct 1, 2011 to Dec 24, 2011",7.96,93040.0,609.0,516.0,156252.0,"Slice of Life, Comedy, Romance"
3335,Haikara-san ga Tooru,Finished Airing,"Jun 3, 1978 to Mar 31, 1979",7.37,318.0,2149.0,6820.0,2036.0,"Slice of Life, Romance, Historical, Drama, Shoujo"
8879,Dolphin Ouji,Finished Airing,"Apr 4, 1965 to Apr 18, 1965",5.48,25.0,9995.0,11509.0,179.0,"Action, Adventure, Kids, Sci-Fi"
22493,Pochacco no Jack to Mame no Ki,Finished Airing,"Jul 20, 2001",5.92,36.0,11783.0,12040.0,145.0,"Kids, Fantasy"
2710,Nintama Rantarou Movie,Finished Airing,"Jun 29, 1996",6.64,93.0,5024.0,10276.0,331.0,"Comedy, Shounen"
594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,Finished Airing,"Dec 20, 2003",6.84,35543.0,4157.0,1360.0,59577.0,"Action, Adventure, Comedy, Shounen, Super Power"
23229,Meshimase Lodoss-tou Senki: Sorette Oishii no?,Finished Airing,"Apr 6, 2014 to Jun 29, 2014",5.71,185.0,7980.0,7360.0,1573.0,Comedy
2520,Dragon Ball Specials,Finished Airing,"Jun 8, 1988",6.91,9271.0,3870.0,2783.0,18357.0,"Fantasy, Comedy, Super Power, Shounen"
20087,Treasure Gaust,Finished Airing,"Jun 11, 2007 to Jun 15, 2007",4.58,24.0,12500.0,11680.0,167.0,Game
4130,Petit Eva: Evangelion@School,Finished Airing,"Mar 20, 2007 to Mar 11, 2009",5.91,7131.0,7550.0,2833.0,17706.0,"Comedy, Parody, School"
1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,Finished Airing,"Apr 23, 1999",7.55,1317.0,1485.0,5928.0,3045.0,Shounen
27727,Binan Koukou Chikyuu Boueibu LOVE!,Finished Airing,"Jan 7, 2015 to Mar 25, 2015",7.05,20905.0,3358.0,1415.0,56161.0,"Slice of Life, Comedy, Parody, Magic, School"
25461,Tatamp,Finished Airing,2011,5.24,181.0,8771.0,10180.0,350.0,Music
16780,Gongnyong Baengmannyeon Ttori,Finished Airing,1981,4.14,14.0,10263.0,12827.0,108.0,"Action, Adventure, Shounen"
2617,Ghiblies,Finished Airing,"Apr 8, 2000 to Jul 19, 2002",6.57,1696.0,5325.0,5184.0,4283.0,Comedy
33094,WWW.Working!!,Finished Airing,"Oct 1, 2016 to Dec 24, 2016",7.55,39360.0,1514.0,1020.0,82352.0,"Slice of Life, Comedy"
31309,Balloon,Finished Airing,2013,5.04,224.0,8998.0,9867.0,410.0,Dementia
33808,Girlfriend (Note),Finished Airing,"Oct 22, 2016 to Nov 5, 2016",6.22,333.0,6685.0,6373.0,2513.0,"Music, School"
23765,Yamiyo no Jidaigeki,Finished Airing,"Feb 19, 1995",4.24,21.0,12736.0,11846.0,157.0,"Historical, Horror"
8373,Shin Mitsubachi Maya no Bouken,Finished Airing,"Oct 12, 1982 to Sep 27, 1983",6.39,865.0,6050.0,7249.0,1667.0,"Adventure, Comedy"
209,R.O.D the TV,Finished Airing,"Sep 1, 2003 to Mar 16, 2004",7.61,22411.0,1339.0,1471.0,53314.0,"Action, Adventure, Comedy, Drama, Sci-Fi, Super Power"
33358,Mahou no Star Magical Emi: Finale! Finale!,Finished Airing,"May 25, 1986",6.06,31.0,11126.0,11339.0,192.0,"Comedy, Magic, Shoujo"
30065,Osamishi Tani no Wakare Uta,Finished Airing,1971,5.29,62.0,8707.0,12018.0,147.0,"Music, Historical"
19669,Kuroko no Basket: Baka ja Katenai no yo!,Finished Airing,"Dec 4, 2013",7.7,18323.0,1110.0,1971.0,33879.0,"Sports, Comedy, School, Shounen"
30721,Hacka Doll The Animation,Finished Airing,"Oct 2, 2015 to Dec 25, 2015",6.51,10489.0,5553.0,2200.0,27988.0,"Comedy, Sci-Fi"
28369,Dr. Slump: Arale-chan Specials,Finished Airing,"Oct 7, 1981",6.36,84.0,6153.0,9968.0,394.0,"Sci-Fi, Comedy, Shounen"
10823,Ranma ½: 1994 Music Calendar,Finished Airing,1993,6.79,695.0,4367.0,6722.0,2142.0,"Slice of Life, Martial Arts, Comedy"
9509,Yami no Purple Eye,Finished Airing,1987,5.0,274.0,9046.0,8760.0,772.0,"Psychological, Supernatural, Music, Horror, Mystery, Shoujo"
13047,Anime Koukyoushi: Jungle Taitei,Finished Airing,"Apr 1, 1991",6.73,160.0,4612.0,9297.0,562.0,"Adventure, Kids, Shounen"
2689,Akai Koudan Zillion: Utahime Yakyoku,Finished Airing,"Jun 21, 1988",6.01,234.0,7319.0,8959.0,690.0,"Sci-Fi, Adventure"
16163,Sore Ike! Anpanman: Kirakira Boshi no Namida,Finished Airing,"Nov 3, 1989",6.15,33.0,12207.0,11679.0,167.0,"Kids, Adventure, Comedy, Super Power"
24073,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www,Finished Airing,"Sep 27, 2014",5.21,33.0,10959.0,10811.0,248.0,"Fantasy, Comedy"
27849,Nezumi-kun no Chokki,Finished Airing,"Jul 21, 1997 to Jan 21, 2000",5.57,7.0,11454.0,13484.0,77.0,Kids
7953,Defend Love,Finished Airing,"Dec 15, 2009",6.0,778.0,7343.0,7557.0,1425.0,"Adventure, Fantasy, Magic, Mecha, Romance, Super Power, Supernatural, Music, Sci-Fi"
3844,Apache Yakyuugun,Finished Airing,"Oct 6, 1971 to Mar 29, 1972",6.07,52.0,7165.0,9958.0,395.0,"Action, Sports, School"
31699,Good Morning!!! Doronjo,Finished Airing,"Mar 30, 2015 to Mar 25, 2016",5.7,23.0,10264.0,10937.0,230.0,"Comedy, Parody"
7593,Kiss x Sis (TV),Finished Airing,"Apr 5, 2010 to Jun 21, 2010",6.97,175745.0,3680.0,224.0,291333.0,"Harem, Comedy, Romance, Ecchi, School, Seinen"
35935,Koto no Shidai,Finished Airing,"Jul 13, 2017",3.67,27.0,10980.0,13796.0,62.0,"Music, Dementia"
8897,Ganbare! Marine Kid,Finished Airing,"Oct 6, 1966 to Dec 26, 1966",5.48,33.0,10175.0,11287.0,196.0,"Action, Adventure, Sci-Fi, Kids"
30450,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!,Finished Airing,"Sep 15, 1999",6.03,98.0,7277.0,9732.0,445.0,"Comedy, Sci-Fi, Shounen"
34859,Tick Tock,Finished Airing,"Jul 25, 2012",4.25,24.0,12435.0,13990.0,49.0,Music
35139,Crayon Shin-chan x Panpaka Pants: Aeon Cinema Manner Movie Collab,Finished Airing,"Mar 17, 2017",5.36,47.0,9927.0,11317.0,193.0,Comedy
22,Tennis no Ouji-sama,Finished Airing,"Oct 10, 2001 to Mar 23, 2005",8.01,48149.0,550.0,806.0,107492.0,"Action, Comedy, Sports, School, Shounen"
2953,Egao,Finished Airing,"Apr, 2003",6.66,6516.0,4925.0,3664.0,10113.0,"Music, Slice of Life, Kids"
32219,Raldessia Chronicles,Finished Airing,"May 20, 2013",5.38,63.0,8573.0,11414.0,188.0,"Action, Adventure"
1016,Gunnm,Finished Airing,"Jun 21, 1993 to Aug 21, 1993",7.22,14625.0,2719.0,2150.0,29153.0,"Drama, Mecha, Sci-Fi, Shounen"
35505,Velvet Underworld: Alternative,Finished Airing,2007,4.8,41.0,12611.0,12185.0,138.0,"Action, Music"
6822,Ukkari Pénélope (2009),Finished Airing,"Jun 29, 2009 to Jan 2, 2010",6.15,76.0,6947.0,10028.0,379.0,"Comedy, Slice of Life"
2051,Akai Kiba: Blue Sonnet,Finished Airing,"Jul 16, 1989 to Jun 25, 1990",6.09,482.0,7102.0,7736.0,1305.0,"Action, Drama, Sci-Fi, Shoujo, Super Power"
5943,The Aurora: Umi no Aurora,Finished Airing,"Aug 5, 2000",5.28,25.0,12412.0,11375.0,188.0,"Adventure, Sci-Fi"
11583,Kami nomi zo Shiru Sekai: Natsu-iro Surprise,Finished Airing,"Sep 14, 2011",6.62,3497.0,5115.0,4277.0,6931.0,Music
7155,Beat Shot!!,Finished Airing,"May 25, 1989",5.55,95.0,8270.0,9795.0,427.0,Sports
34943,T7S Longing for Summer Again and Again: Harukaze,Finished Airing,"Apr 19, 2017",6.47,82.0,5738.0,9408.0,532.0,"Music, School"
34430,Detective Conan Movie 21: The Crimson Love Letter,Finished Airing,"Apr 15, 2017",7.89,3793.0,714.0,3781.0,9371.0,"Action, Mystery, Historical, Police, Drama, Romance"
9627,Kakko Kawaii Sengen!,Finished Airing,"Nov 5, 2010 to Dec 3, 2010",5.73,209.0,7927.0,8758.0,771.0,Comedy
36398,Na mo Nai Hana no Youni,Finished Airing,"Jun, 2000",3.5,14.0,11362.0,14099.0,40.0,Music
6727,Mechakko Dotakon,Finished Airing,"Apr 4, 1981 to Oct 10, 1981",6.48,33.0,11213.0,11455.0,182.0,"Comedy, Sci-Fi"
22495,Hello Kitty no Yume no Oshiro no Ouji-sama,Finished Airing,"Feb 21, 1994",5.93,29.0,10413.0,12295.0,132.0,"Fantasy, Kids"
7745,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,Finished Airing,"Jul 16, 2010",7.32,2156.0,2368.0,4887.0,4971.0,"Action, Comedy, Shounen, Supernatural"
8671,Raja Maharaja,Finished Airing,1984,4.87,110.0,9151.0,11088.0,216.0,"Music, Slice of Life"
10824,Ranma ½: DoCo Music Video,Finished Airing,"Aug 19, 1995",7.04,750.0,3422.0,6632.0,2224.0,"Comedy, Martial Arts, Music, Slice of Life"
34692,Umbrella Fighter!,Finished Airing,"Sep 7, 2005",3.92,12.0,12576.0,14092.0,42.0,Slice of Life
24999,Akai Jitensha,Finished Airing,"Apr 4, 1999",5.22,51.0,8791.0,12079.0,142.0,"Music, Kids"
31698,Zhan Long Si Qu,Finished Airing,2009,4.85,26.0,12845.0,11962.0,150.0,"Kids, Cars"
31972,Tang Lang Bu Chan,Finished Airing,1988,5.75,109.0,7909.0,11021.0,223.0,Historical
4804,To Heart 2 AD Plus,Finished Airing,"Apr 24, 2009 to Oct 7, 2009",6.85,1526.0,4128.0,5208.0,4230.0,Romance
8719,Donna Donna,Finished Airing,"Feb 11, 1966",5.2,109.0,8827.0,10831.0,244.0,"Music, Slice of Life, Kids"
1160,Gundress,Finished Airing,"Mar 20, 1999",5.59,1012.0,8209.0,6461.0,2415.0,"Action, Mecha, Sci-Fi"
353,Ojamajo Doremi Dokkaan!,Finished Airing,"Feb 3, 2002 to Jan 26, 2003",7.56,3552.0,1467.0,4014.0,8061.0,"Comedy, Magic, Shoujo"
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,Finished Airing,"Oct 3, 2014 to Dec 26, 2014",7.51,102220.0,1602.0,440.0,180124.0,"Slice of Life, Comedy, Romance, Seinen"
2762,Igano Kabamaru,Finished Airing,"Oct 20, 1983 to Mar 29, 1984",8.07,2651.0,465.0,4412.0,6408.0,"Action, Adventure, Comedy, Romance, School, Shounen"
32792,Mobile Suit Gundam Unicorn RE:0096,Finished Airing,"Apr 3, 2016 to Sep 11, 2016",7.56,5709.0,1463.0,3012.0,15577.0,"Action, Drama, Mecha, Military, Sci-Fi, Space"
15809,Hataraku Maou-sama!,Finished Airing,"Apr 4, 2013 to Jun 27, 2013",7.98,389033.0,578.0,51.0,630486.0,"Comedy, Demons, Supernatural, Romance, Fantasy"
11049,Shin Maple Town Monogatari: Palm Town-hen - Konnichiwa! Atarashii Machi,Finished Airing,"Mar 14, 1987",6.38,67.0,6095.0,10740.0,258.0,"Slice of Life, Fantasy"
3627,D.C.II S.S.: Da Capo II Second Season,Finished Airing,"Apr 6, 2008 to Jun 29, 2008",7.33,10514.0,2299.0,2470.0,23096.0,"Fantasy, Comedy, Harem, Romance, Drama"
33126,Kurogane no Linebarrels Picture Drama,Finished Airing,"Dec 14, 2009 to Aug 26, 2009",5.95,44.0,11015.0,10247.0,337.0,Mecha
30814,Landscape,Finished Airing,2004,4.07,106.0,9439.0,11133.0,211.0,Dementia
20085,Only You: Viva! Cabaret Club,Finished Airing,"Nov 4, 1998 to Nov 27, 1998",5.78,9.0,11632.0,12545.0,121.0,Comedy
2205,Bakuretsu Tenshi: Infinity,Finished Airing,"Mar 23, 2007",6.88,5735.0,3983.0,3333.0,12750.0,"Action, Comedy, Mecha, Sci-Fi, Shounen"
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,Finished Airing,"Feb 15, 2013",7.49,25272.0,1663.0,1572.0,47965.0,"Fantasy, Magic, Shounen"
1151,Dominion,Finished Airing,"May 27, 1988 to Aug 11, 1989",7.03,4693.0,3449.0,3722.0,9711.0,"Sci-Fi, Comedy, Police, Mecha"
2025,Darker than Black: Kuro no Keiyakusha,Finished Airing,"Apr 6, 2007 to Sep 28, 2007",8.21,285107.0,299.0,61.0,563076.0,"Action, Sci-Fi, Mystery, Super Power"
15125,Teekyuu,Finished Airing,"Oct 7, 2012 to Dec 23, 2012",6.71,18133.0,4733.0,1715.0,42517.0,"Comedy, School, Shounen, Sports"
7193,Aoi Bungaku Series,Finished Airing,"Oct 11, 2009 to Dec 27, 2009",7.84,37344.0,807.0,724.0,118834.0,"Psychological, Historical, Thriller, Drama, Seinen"
27621,Glass no Kamen Desu ga to Z,Finished Airing,"Apr 28, 2013 to Jul 28, 2013",5.88,69.0,7617.0,9777.0,435.0,"Comedy, Parody"
10149,Mofa Ya Ma,Finished Airing,1998,6.21,57.0,6724.0,11648.0,171.0,"Adventure, Fantasy"
13585,Natsuyuki Rendezvous,Finished Airing,"Jul 6, 2012 to Sep 14, 2012",7.34,22974.0,2281.0,1518.0,51051.0,"Supernatural, Drama, Romance, Josei"
1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,Finished Airing,"Mar 4, 2006",7.3,3174.0,2435.0,4302.0,6824.0,"Military, Sci-Fi, Space, Drama, Mecha"
3813,Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,Finished Airing,"Dec 14, 1991",6.09,104.0,7103.0,9736.0,445.0,"Fantasy, Mystery, Romance, Shoujo"
22295,Juuza Engi: Engetsu Sangokuden - Gaiden Youzhou Genya,Finished Airing,"Nov 28, 2014",5.91,825.0,7542.0,6064.0,2878.0,"Historical, Romance, Fantasy, Josei"
8518,Mai-Otome Special: Otome no Inori,Finished Airing,"Mar 26, 2010",6.51,871.0,5563.0,6529.0,2335.0,"School, Slice of Life"
808,Bakuretsu Hunters OVA,Finished Airing,"Dec 21, 1996 to Apr 23, 1997",6.66,1849.0,4917.0,5181.0,4283.0,"Action, Adventure, Harem, Comedy, Super Power, Magic, Romance, Ecchi, Fantasy, Shounen"
6890,Ontama!,Finished Airing,"Aug 7, 2009 to Nov 6, 2009",6.9,847.0,3924.0,6992.0,1888.0,"Slice of Life, Magic, Comedy, Seinen"
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),Finished Airing,"Jul 12, 2017 to Sep 27, 2017",7.93,119405.0,668.0,354.0,212461.0,"Drama, Psychological, School, Slice of Life"
1547,Obake no Q-tarou,Finished Airing,"Aug 29, 1965 to Jun 28, 1967",6.29,67.0,6442.0,10168.0,350.0,"Comedy, School, Slice of Life, Supernatural"
6907,Mikan-Seijin,Finished Airing,1992,5.63,98.0,8139.0,10167.0,351.0,Comedy
35328,BOY's LOVE Nitro+CHiRAL,Finished Airing,"Apr 1, 2017",5.5,248.0,8365.0,7280.0,1632.0,"Comedy, Parody"
2884,Aachi wa Ssipak,Finished Airing,"Jun 28, 2006",6.82,3290.0,4222.0,4340.0,6667.0,"Action, Comedy"
32933,Xiao Yeyou,Finished Airing,"Mar 12, 2014",5.1,55.0,8946.0,12332.0,132.0,"Comedy, Fantasy, Kids"
34432,Balloon (Music),Finished Airing,"Nov 29, 2012",5.46,68.0,8423.0,12701.0,113.0,Music
37150,Douluo Dalu,Currently Airing,"Jan 20, 2018 to ?",7.68,381.0,1166.0,7272.0,1649.0,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy"
13677,Ao no Exorcist Movie Special,Finished Airing,"Apr 1, 2012",7.14,8985.0,3027.0,2335.0,25392.0,"Parody, Comedy"
4250,Kore ga UFO da! Soratobu Enban,Finished Airing,"Mar 21, 1975",4.85,360.0,9171.0,8951.0,693.0,"Sci-Fi, Space"
7836,Notari Matsutarou,Finished Airing,"Nov 22, 1990 to Apr 25, 1991",5.91,60.0,7548.0,10150.0,353.0,Sports
12663,Patalliro! Stardust Keikaku,Finished Airing,"Jul 10, 1983",6.84,104.0,4159.0,9296.0,565.0,"Adventure, Comedy, Romance, Shoujo, Shounen Ai"
13169,Buta,Finished Airing,"Mar 5, 2012",6.5,3994.0,5589.0,4311.0,6761.0,"Adventure, Comedy, Fantasy, Historical"
18819,Alice Tantei Kyoku,Finished Airing,"Apr 5, 1995 to Jan 21, 1997",5.25,28.0,9576.0,11441.0,183.0,"Mystery, Kids, Fantasy"
9074,Arakawa Under the Bridge x Bridge,Finished Airing,"Oct 4, 2010 to Dec 27, 2010",7.82,53881.0,837.0,855.0,101713.0,"Comedy, Romance, Seinen"
446,Weiß Kreuz Glühen,Finished Airing,"Nov 28, 2002 to Mar 20, 2003",6.68,3023.0,4868.0,4093.0,7733.0,"Action, Drama, Shounen"
1379,Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.,Finished Airing,"Feb 19, 2005",7.85,16978.0,795.0,1922.0,35288.0,"Adventure, Drama, Fantasy"
1693,Reideen,Finished Airing,"Feb 4, 2007 to Aug 25, 2007",6.63,2042.0,5082.0,4399.0,6447.0,"Action, Mecha, Sci-Fi"
37789,Tenchi Muyou! Ryououki 3rd Season Picture Drama,Finished Airing,"Sep 18, 2003 to Mar 16, 2005",6.4,20.0,12389.0,11197.0,220.0,"Slice of Life, Comedy"
22197,Yuuto-kun ga Iku Movie,Finished Airing,"May 31, 2014",4.88,8.0,12826.0,13150.0,92.0,"Kids, Sports"
15819,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,Finished Airing,"Dec 17, 2012 to Mar 15, 2013",7.1,234.0,3211.0,8196.0,1041.0,"Mystery, Shounen"
25441,Shin Strange+ Special,Finished Airing,"Oct 19, 2014",6.01,267.0,7337.0,7663.0,1354.0,"Slice of Life, Comedy, Josei"
30392,Joukyou Monogatari,Finished Airing,1999,5.75,57.0,7902.0,11769.0,162.0,Slice of Life
2476,School Days,Finished Airing,"Jul 4, 2007 to Sep 27, 2007",6.02,220738.0,7313.0,145.0,361605.0,"Harem, Drama, Romance, School"
19871,Gaist Crusher,Finished Airing,"Oct 2, 2013 to Oct 1, 2014",5.91,146.0,7539.0,7352.0,1578.0,"Action, Fantasy, Supernatural"
18,Initial D Fourth Stage,Finished Airing,"Apr 17, 2004 to Feb 18, 2006",8.24,37675.0,276.0,1261.0,64574.0,"Action, Cars, Sports, Drama, Seinen"
10236,Kagee Grimm Douwa,Finished Airing,1980 to 1981,6.42,24.0,10686.0,11453.0,183.0,"Kids, Adventure, Fantasy, Magic, Romance, Supernatural, Demons, Historical, Drama"
3194,Ningyohime Marina no Bouken,Finished Airing,"Feb 2, 1991 to Jul 27, 1991",6.46,369.0,5767.0,8151.0,1068.0,"Drama, Fantasy, Kids, Romance"
31014,Aru Zombie Shoujo no Sainan,Finished Airing,"Jul 1, 2012",4.78,263.0,9212.0,9184.0,604.0,"Action, Horror"
5060,Hetalia Axis Powers,Finished Airing,"Jan 24, 2009 to Mar 5, 2010",7.68,81885.0,1147.0,464.0,173776.0,"Comedy, Historical, Parody"
5322,Mugen Kouro,Finished Airing,"Oct 9, 2008 to May 29, 2009",5.13,377.0,8919.0,8342.0,965.0,"Action, Sci-Fi, Space"
546,Wind: A Breath of Heart (TV),Finished Airing,"Jun 30, 2004 to Sep 22, 2004",6.08,3116.0,7162.0,3890.0,8735.0,"Drama, Romance, School, Supernatural"
22617,Pochacco no Wakuwaku Birthday,Finished Airing,"Oct 21, 1993",6.05,22.0,11785.0,12526.0,122.0,"Fantasy, Kids"
5466,Mahoutsukai Tai! vs. Shamanic Princess,Finished Airing,1998,6.41,118.0,5969.0,8310.0,979.0,"Comedy, Magic, Fantasy"
33915,Kitty-chan wo Sagase! Toyama-shi Stamp Rally,Finished Airing,"Jul 20, 2016",4.42,26.0,10909.0,12048.0,144.0,Comedy
7625,Yousei Dick,Finished Airing,"Jun 7, 1992 to Dec 6, 1992",5.5,40.0,12785.0,10798.0,248.0,"Fantasy, Kids"
33135,Kachikachi Yama (1940),Finished Airing,"Jan 5, 1940",7.11,9.0,10672.0,13047.0,96.0,Fantasy
10244,Ultra B: Black Hole kara no Dokusaisha BB!!,Finished Airing,"Mar 12, 1988",5.8,15.0,12568.0,12763.0,111.0,"Adventure, Comedy"
5624,Biohazard 4D-Executer,Finished Airing,2000,5.63,1570.0,8128.0,5997.0,2947.0,"Action, Adventure, Military, Horror"
34644,Brave Witches: Petersburg Daisenryaku,Finished Airing,"May 13, 2017",7.0,1395.0,3560.0,4813.0,5183.0,"Action, Military, Sci-Fi, Magic, Ecchi"
6653,Ginga Tetsudou 999: Glass no Clair,Finished Airing,"Mar 15, 1980",6.68,558.0,4840.0,7490.0,1473.0,"Drama, Sci-Fi, Space"
33154,Osiris no Tenbin: Season 2,Finished Airing,"Apr 22, 2016 to Jul 1, 2016",5.7,27.0,11662.0,10174.0,350.0,"Drama, Supernatural, Thriller"
10249,Toaru Majutsu no Index-tan II,Finished Airing,"Jan 26, 2011 to Jun 22, 2011",7.09,10467.0,3247.0,2374.0,24742.0,"Comedy, Parody"
2618,Takarajima,Finished Airing,"Oct 8, 1978 to Apr 1, 1979",8.09,3201.0,450.0,3959.0,8376.0,"Adventure, Mystery, Historical, Drama"
35982,Gundam Build Fighters: GM no Gyakushuu,Finished Airing,"Aug 25, 2017",7.29,1986.0,2457.0,5187.0,4274.0,"Action, Sci-Fi, Mecha"
1921,Urusei Yatsura Movie 2: Beautiful Dreamer,Finished Airing,"Feb 11, 1984",7.87,3574.0,769.0,4080.0,7811.0,"Action, Adventure, Comedy, Romance, Drama, Sci-Fi"
31599,Kaette Kite yoo Toyama kara,Finished Airing,"Jun 29, 2015 to Feb 19, 2016",4.54,13.0,10678.0,12576.0,119.0,"Slice of Life, Mystery, Comedy"
1105,Digital Juice,Finished Airing,"Jan 25, 2002",5.56,1605.0,8258.0,5096.0,4489.0,"Comedy, Psychological"
31073,Show By Rock!!: Plasmagica na Gogo,Finished Airing,"May 29, 2013 to Jun 12, 2013",5.85,194.0,7701.0,8364.0,956.0,Comedy
9754,Kuragehime: Eiyuu Retsuden☆,Finished Airing,"Jan 28, 2011 to Apr 22, 2011",6.65,4508.0,4973.0,3504.0,11220.0,"Slice of Life, Comedy, Josei"
33217,Hikaru Genji: Paradise Ginga,Finished Airing,"Mar 9, 1989",5.14,81.0,8905.0,12120.0,141.0,"Music, Space"
14889,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,Finished Airing,"Jan 26, 2013",6.45,1480.0,5790.0,5263.0,4104.0,"Comedy, Ecchi, Parody, School, Shounen"
29830,Tamayura: Sotsugyou Shashin Part 3 - Akogare,Finished Airing,"Nov 28, 2015",7.87,1372.0,769.0,5058.0,4550.0,"Comedy, Drama, Slice of Life"
1259,Saint Seiya: Tenkai-hen Josou - Overture,Finished Airing,"Feb 14, 2004",7.36,8597.0,2204.0,3141.0,14376.0,"Adventure, Sci-Fi, Shounen"
459,One Piece Movie 1,Finished Airing,"Mar 4, 2000",7.22,34768.0,2740.0,1392.0,57451.0,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen"
18533,Jungle Taitei Leo: Hon-o-ji,Finished Airing,2000,6.36,74.0,6156.0,10541.0,287.0,"Adventure, Drama"
26337,Minna no Doutoku,Finished Airing,2010,7.6,5.0,11273.0,13739.0,64.0,"Drama, Fantasy, Historical, Kids, School"
